hour,vrednost
2015-08-12 00:00:00,0.03125
2015-08-12 01:00:00,0.04425
2015-08-12 02:00:00,0.12475
2015-08-12 03:00:00,0.05175
2015-08-12 04:00:00,0.02775
2015-08-12 05:00:00,0.1325
2015-08-12 06:00:00,0.028999999999999998
2015-08-12 07:00:00,0.043000000000000003
2015-08-12 08:00:00,0.02875
2015-08-12 09:00:00,0.09625
2015-08-12 10:00:00,0.031
2015-08-12 11:00:00,0.0385
2015-08-12 12:00:00,0.03
2015-08-12 13:00:00,0.03325
2015-08-12 14:00:00,0.12975
2015-08-12 15:00:00,0.0715
2015-08-12 16:00:00,0.0315
2015-08-12 17:00:00,0.03325
2015-08-12 18:00:00,0.0785
2015-08-12 19:00:00,0.06175
2015-08-12 20:00:00,0.11349999999999999
2015-08-12 21:00:00,0.23049999999999998
2015-08-12 22:00:00,0.048
2015-08-12 23:00:00,0.055
2015-08-13 00:00:00,0.029249999999999998
2015-08-13 01:00:00,0.09425
2015-08-13 02:00:00,0.047
2015-08-13 03:00:00,0.06225
2015-08-13 04:00:00,0.041999999999999996
2015-08-13 05:00:00,0.11750000000000001
2015-08-13 06:00:00,0.0305
2015-08-13 07:00:00,0.044
2015-08-13 08:00:00,0.03225
2015-08-13 09:00:00,0.06975
2015-08-13 10:00:00,0.18275
2015-08-13 11:00:00,0.1195
2015-08-13 12:00:00,0.03275
2015-08-13 13:00:00,0.04375
2015-08-13 14:00:00,0.10625
2015-08-13 15:00:00,0.05
2015-08-13 16:00:00,0.03125
2015-08-13 17:00:00,0.0335
2015-08-13 18:00:00,0.0495
2015-08-13 19:00:00,0.32175
2015-08-13 20:00:00,0.04725
2015-08-13 21:00:00,0.028
2015-08-13 22:00:00,0.029249999999999998
2015-08-13 23:00:00,0.13424999999999998
2015-08-14 00:00:00,0.02625
2015-08-14 01:00:00,0.02525
2015-08-14 02:00:00,0.035500000000000004
2015-08-14 03:00:00,0.0445
2015-08-14 04:00:00,0.028999999999999998
2015-08-14 05:00:00,0.03925
2015-08-14 06:00:00,0.0925
2015-08-14 07:00:00,0.04175
2015-08-14 08:00:00,0.027999999999999997
2015-08-14 09:00:00,0.0325
2015-08-14 10:00:00,0.0655
2015-08-14 11:00:00,0.07975
2015-08-14 12:00:00,0.031
2015-08-14 13:00:00,0.028249999999999997
2015-08-14 14:00:00,0.061
2015-08-14 15:00:00,0.03175
2015-08-14 16:00:00,0.36675
2015-08-14 17:00:00,0.242
2015-08-14 18:00:00,0.06175
2015-08-14 19:00:00,0.11950000000000001
2015-08-14 20:00:00,0.13624999999999998
2015-08-14 21:00:00,0.03075
2015-08-14 22:00:00,0.0295
2015-08-14 23:00:00,0.029500000000000002
2015-08-15 00:00:00,0.041749999999999995
2015-08-15 01:00:00,0.10075
2015-08-15 02:00:00,0.02775
2015-08-15 03:00:00,0.025500000000000002
2015-08-15 04:00:00,0.0425
2015-08-15 05:00:00,0.02975
2015-08-15 06:00:00,0.102
2015-08-15 07:00:00,0.026250000000000002
2015-08-15 08:00:00,0.04025
2015-08-15 09:00:00,0.026250000000000002
2015-08-15 10:00:00,0.02825
2015-08-15 11:00:00,0.10325
2015-08-15 12:00:00,0.043
2015-08-15 13:00:00,0.0285
2015-08-15 14:00:00,0.0265
2015-08-15 15:00:00,0.040999999999999995
2015-08-15 16:00:00,0.09875
2015-08-15 17:00:00,0.02975
2015-08-15 18:00:00,0.059
2015-08-15 19:00:00,0.030500000000000003
2015-08-15 20:00:00,0.037250000000000005
2015-08-15 21:00:00,0.0945
2015-08-15 22:00:00,0.025
2015-08-15 23:00:00,0.02875
2015-08-16 00:00:00,0.038
2015-08-16 01:00:00,0.10300000000000001
2015-08-16 02:00:00,0.02275
2015-08-16 03:00:00,0.0235
2015-08-16 04:00:00,0.041499999999999995
2015-08-16 05:00:00,0.026
2015-08-16 06:00:00,0.09675
2015-08-16 07:00:00,0.036750000000000005
2015-08-16 08:00:00,0.02275
2015-08-16 09:00:00,0.0305
2015-08-16 10:00:00,0.026
2015-08-16 11:00:00,0.10975
2015-08-16 12:00:00,0.023
2015-08-16 13:00:00,0.12375
2015-08-16 14:00:00,0.1215
2015-08-16 15:00:00,0.026500000000000003
2015-08-16 16:00:00,0.11299999999999999
2015-08-16 17:00:00,0.02225
2015-08-16 18:00:00,0.15075
2015-08-16 19:00:00,0.07375
2015-08-16 20:00:00,0.058249999999999996
2015-08-16 21:00:00,0.06625
2015-08-16 22:00:00,0.04
2015-08-16 23:00:00,0.107
2015-08-17 00:00:00,0.057499999999999996
2015-08-17 01:00:00,0.042249999999999996
2015-08-17 02:00:00,0.039
2015-08-17 03:00:00,0.115
2015-08-17 04:00:00,0.05225
2015-08-17 05:00:00,0.0645
2015-08-17 06:00:00,0.0565
2015-08-17 07:00:00,0.13475
2015-08-17 08:00:00,0.0525
2015-08-17 09:00:00,0.036
2015-08-17 10:00:00,0.05975
2015-08-17 11:00:00,0.06775
2015-08-17 12:00:00,0.0905
2015-08-17 13:00:00,0.0505
2015-08-17 14:00:00,0.037
2015-08-17 15:00:00,0.039
2015-08-17 16:00:00,0.15575
2015-08-17 17:00:00,0.065
2015-08-17 18:00:00,0.07375000000000001
2015-08-17 19:00:00,0.056
2015-08-17 20:00:00,0.12475
2015-08-17 21:00:00,0.1835
2015-08-17 22:00:00,0.07875
2015-08-17 23:00:00,0.035750000000000004
2015-08-18 00:00:00,0.042499999999999996
2015-08-18 01:00:00,0.09824999999999999
2015-08-18 02:00:00,0.0305
2015-08-18 03:00:00,0.041249999999999995
2015-08-18 04:00:00,0.031
2015-08-18 05:00:00,0.15000000000000002
2015-08-18 06:00:00,0.06975
2015-08-18 07:00:00,0.029249999999999998
2015-08-18 08:00:00,0.0615
2015-08-18 09:00:00,0.24925
2015-08-18 10:00:00,0.1325
2015-08-18 11:00:00,0.029249999999999998
2015-08-18 12:00:00,0.02875
2015-08-18 13:00:00,0.0275
2015-08-18 14:00:00,0.11
2015-08-18 15:00:00,0.027
2015-08-18 16:00:00,0.0295
2015-08-18 17:00:00,0.03925
2015-08-18 18:00:00,0.18125
2015-08-18 19:00:00,0.167
2015-08-18 20:00:00,0.043
2015-08-18 21:00:00,0.0895
2015-08-18 22:00:00,0.10675
2015-08-18 23:00:00,0.0555
2015-08-19 00:00:00,0.02975
2015-08-19 01:00:00,0.0275
2015-08-19 02:00:00,0.02825
2015-08-19 03:00:00,0.1055
2015-08-19 04:00:00,0.029249999999999998
2015-08-19 05:00:00,0.0665
2015-08-19 06:00:00,0.05425000000000001
2015-08-19 07:00:00,0.11025
2015-08-19 08:00:00,0.025249999999999998
2015-08-19 09:00:00,0.03949999999999999
2015-08-19 10:00:00,0.0255
2015-08-19 11:00:00,0.03025
2015-08-19 12:00:00,0.09824999999999999
2015-08-19 13:00:00,0.04225
2015-08-19 14:00:00,0.02525
2015-08-19 15:00:00,0.028999999999999998
2015-08-19 16:00:00,0.10825
2015-08-19 17:00:00,0.02675
2015-08-19 18:00:00,0.03725
2015-08-19 19:00:00,0.04625
2015-08-19 20:00:00,0.064
2015-08-19 21:00:00,0.29425
2015-08-19 22:00:00,0.0365
2015-08-19 23:00:00,0.052000000000000005
2015-08-20 00:00:00,0.04
2015-08-20 01:00:00,0.112
2015-08-20 02:00:00,0.0285
2015-08-20 03:00:00,0.03925
2015-08-20 04:00:00,0.024749999999999998
2015-08-20 05:00:00,0.049999999999999996
2015-08-20 06:00:00,0.0945
2015-08-20 07:00:00,0.043000000000000003
2015-08-20 08:00:00,0.02475
2015-08-20 09:00:00,0.0265
2015-08-20 10:00:00,0.10175000000000001
2015-08-20 11:00:00,0.03925
2015-08-20 12:00:00,0.028499999999999998
2015-08-20 13:00:00,0.0295
2015-08-20 14:00:00,0.10575
2015-08-20 15:00:00,0.025500000000000002
2015-08-20 16:00:00,0.026500000000000003
2015-08-20 17:00:00,0.03575
2015-08-20 18:00:00,0.122
2015-08-20 19:00:00,0.18325000000000002
2015-08-20 20:00:00,0.089
2015-08-20 21:00:00,0.03725
2015-08-20 22:00:00,0.036
2015-08-20 23:00:00,0.11375
2015-08-21 00:00:00,0.027
2015-08-21 01:00:00,0.02375
2015-08-21 02:00:00,0.034
2015-08-21 03:00:00,0.0925
2015-08-21 04:00:00,0.023
2015-08-21 05:00:00,0.07600000000000001
2015-08-21 06:00:00,0.05425000000000001
2015-08-21 07:00:00,0.271
2015-08-21 08:00:00,0.07275000000000001
2015-08-21 09:00:00,0.0645
2015-08-21 10:00:00,0.296
2015-08-21 11:00:00,0.325
2015-08-21 12:00:00,0.042249999999999996
2015-08-21 13:00:00,0.03325
2015-08-21 14:00:00,0.022250000000000002
2015-08-21 15:00:00,0.089
2015-08-21 16:00:00,0.041
